TKC,Tracy Municipal,MN,Tracy,None,None
TWM,Richard B Helgeson,MN,Two Harbors,47.049225,-91.74514167
ADC,Wadena Municipal,MN,Wadena,46.45026972,-95.21095472
Y49,Walker Municipal,MN,Walker,None,None
RRT,Warroad International Memorial,MN,Warroad,48.94138889,-95.34838889
ACQ,Waseca Municipal/Maynard Richard Stensrud Field,MN,Waseca,44.07346389,-93.55294361
ETH,Wheaton Municipal,MN,Wheaton,45.78046056,-96.54353972
BDH,Willmar Municipal/John L Rice Field,MN,Willmar,None,None
MWM,Windom Municipal,MN,Windom,43.91340167,-95.10940833
ONA,Winona Municipal-Max Conrad Field,MN,Winona,44.07721306,-91.70831694
10D,Winsted Municipal,MN,Winsted,44.94996278,-94.0669175
OTG,Worthington Municipal,MN,Worthington,43.65506611,-95.57920917
M40,Monroe County,MS,Aberdeen,33.87374861,-88.48967833
9M4,Ackerman Choctaw County,MS,Ackerman,33.3034575,-89.22840028
PMU,Panola County,MS,Batesville,None,None
00M,Thigpen Field,MS,Bay Springs,31.95376472,-89.23450472
HSA,Stennis International,MS,Bay St. Louis,30.36780778,-89.45461083
01M,Tishomingo County,MS,Belmont,34.49166667,-88.20111111
1M2,Belzoni Municipal,MS,Belzoni,33.14518056,-90.51528472
8M1,Booneville/Baldwyn,MS,Booneville,34.58981806,-88.64699861
1R7,Brookhaven-Lincoln County,MS,Brookhaven,31.6058475,-90.40931583
GWO,Greenwood-Leflore,MS,Carroll (County),33.49432667,-90.084705
08M,Carthage-Leake County,MS,Carthage,32.76124611,-89.53007139
09M,Charleston Municipal,MS,Charleston,33.99150222,-90.078145
CKM,Fletcher Field,MS,Clarksdale,34.29971,-90.51231611
RNV,Cleveland Municipal,MS,Cleveland,33.76114056,-90.75787528
0R0,Columbia/Marion County,MS,Columbia,31.29700806,-89.81282944
GTR,Golden Triangle Regional,MS,Columbus,33.45033444,-88.59136861
UBS,Columbus-Lowndes County,MS,Columbus,33.46539667,-88.38031639
CRX,Roscoe Turner,MS,Corinth,34.91496778,-88.60348361
C71,Crosby Municipal,MS,Crosby,31.29600472,-91.05288167
M11,Copiah County,MS,Crystal Springs,31.90293639,-90.36870222
M37,Ruleville-Drew,MS,Drew,33.77639167,-90.52500833
06M,Eupora,MS,Eupora,33.53456583,-89.31256917
2M4,G V Montgomery,MS,Forest,32.35347778,-89.48867944
GLH,Greenville Mid-Delta,MS,Greenville,33.48288111,-90.98561389
GNF,Grenada Municipal,MS,Grenada,33.83253,-89.79822806
GPT,Gulfport-Biloxi International,MS,Gulfport,30.40728028,-89.07009278
HBG,Hattiesburg Bobby L Chain Municipal,MS,Hattiesburg,31.26506556,-89.2530325
14M,Hollandale Municipal,MS,Hollandale,33.18262167,-90.83065444
M41,Holly Springs-Marshall County,MS,Holly Springs,34.80434611,-89.5211075
M44,Houston Municipal,MS,Houston,33.89177944,-89.02367194
IDL,Indianola Municipal,MS,Indianola,33.48574611,-90.67887611
15M,Iuka,MS,Iuka,34.7723125,-88.16587444
HKS,Hawkins Field,MS,Jackson,32.3347725,-90.22253167
JAN,Jackson-Medgar Wiley Evers International,MS,Jackson,32.31116667,-90.07588889
OSX,Kosciusko-Attala County,MS,Kosciusko,33.09025889,-89.54201722
LUL,Hesler-Noble Field,MS,Laurel,31.67255139,-89.17222417
19M,C A Moore,MS,Lexington,33.12546111,-90.02555694
LMS,Louisville/Winston County,MS,Louisville,33.14620944,-89.06247917
4R1,I H Bass Jr Memorial,MS,Lumberton,31.01546028,-89.48256556
20M,Macon Municipal,MS,Macon,33.13345889,-88.53559806
MBO,Bruce Campbell Field,MS,Madison,32.43866444,-90.10309222
17M,Magee Municipal,MS,Magee,31.86127139,-89.80285361
MCB,McComb/Pike County/John E Lewis Field,MS,McComb,31.17845444,-90.47187528
MEI,Key Field,MS,Meridian,32.33313333,-88.75120556
PIB,Hattiesburg/Laurel Regional,MS,Moselle,31.46714944,-89.33705778
HEZ,Hardy-Anders Field/Natchez-Adams County,MS,Natchez,31.61366111,-91.29733639
M72,New Albany/Union County,MS,New Albany,34.54722222,-89.02416667
M23,James H Easom Field,MS,Newton,32.31181111,-89.13589194
5A4,Okolona Municipal/Richard Stovall Field,MS,Okolona,34.01580528,-88.72618944
OLV,Olive Branch/Taylor Field,MS,Olive Branch,34.97875,-89.78683333
UOX,University-Oxford,MS,Oxford,34.38431528,-89.53530972
PQL,Trent Lott International,MS,Pascagoula,30.46278111,-88.52922778
MPE,Philadelphia Municipal,MS,Philadelphia,32.7995775,-89.12589472
MJD,Picayune Municipal,MS,Picayune,None,None
04M,Calhoun County,MS,Pittsboro,33.93011222,-89.34285194
22M,Pontotoc County,MS,Pontotoc,34.27593833,-89.03839694
M13,Poplarville/Pearl River County,MS,Poplarville,30.78602056,-89.50450694
M43,Prentiss-Jefferson Davis County,MS,Prentiss,31.59544583,-89.90619056
23M,Clarke County,MS,Quitman,32.08487111,-88.73893389
JVW,John Bell Williams,MS,Raymond,None,None
M59,Richton-Perry County,MS,Richton,31.31739944,-88.93504778
25M,Ripley,MS,Ripley,34.72226778,-89.01504944
STF,George M Bryan,MS,Starkville,33.43381667,-88.84863806
UTA,Tunica Municipal,MS,Tunica,None,None
TUP,Tupelo Regional,MS,Tupelo,34.26810833,-88.769895
T36,Paul Pittman Memorial,MS,Tylertown,31.14601111,-90.168145
VKS,Vicksburg Municipal,MS,Vicksburg,None,None
33M,Water Valley Municipal,MS,Water Valley,34.16677639,-89.68619722
2R0,Waynesboro Municipal,MS,Waynesboro,31.64599472,-88.63475667
M83,McCharen Field,MS,West Point,33.58403556,-88.66668694
M24,Dean Griffin Memorial,MS,Wiggins,30.84324389,-89.15977333
5A6,Winona-Montgomery County,MS,Winona,33.46540139,-89.72924806
87I,Yazoo County,MS,Yazoo City,32.883215,-90.4636475
2H2,Jerry Sumners Sr Aurora Municipal,MO,Aurora,36.96230778,-93.69531111
M17,Bolivar Municipal,MO,Bolivar,37.59693194,-93.34765
VER,Jesse Viertel Memorial,MO,Boonville,38.94577556,-92.68277139
H19,Bowling Green Municipal,MO,Bowling Green,39.36993361,-91.21925556
BBG,Branson,MO,Branson,None,None
FWB,Branson West Municipal - Emerson Field,MO,Branson West,None,None
MO8,North Central Missouri Regional,MO,Brookfield,None,None
BUM,Butler Memorial,MO,Butler,38.28977028,-94.34012694
TVB,Cabool Memorial,MO,Cabool,37.13244083,-92.08396167
OZS,Camdenton Memorial-Lake Regional,MO,Camdenton,None,None
EZZ,Cameron Memorial,MO,Cameron,39.72755972,-94.276375
CGI,Cape Girardeau Regional,MO,Cape Girardeau,37.22531694,-89.57075167
M05,Caruthersville Memorial,MO,Caruthersville,36.17506917,-89.67508
94K,Cassville Municipal,MO,Cassville,36.69741667,-93.90052778
SUS,Spirit of St. Louis,MO,Chesterfield,38.66187028,-90.65123
CHT,Chillicothe Municipal,MO,Chillicothe,39.78215278,-93.49568056
GLY,Clinton Regional,MO,Clinton,38.35657306,-93.68417694
COU,Columbia Regional,MO,Columbia,38.81809306,-92.21962917
UBX,Cuba Municipal,MO,Cuba,38.06877667,-91.42885694
DXE,Dexter Municipal,MO,Dexter,36.77747,-89.94117333
H79,Eldon Model Airpark,MO,Eldon,38.36062611,-92.57157139
FAM,Farmington Regional,MO,Farmington,37.76107917,-90.42859722
TBN,Waynesville-St Robert Regional Forney Field,MO,Fort Leonard Wood (U.S. Army),37.74163111,-92.14073611
H88,A Paul Vance Fredericktown Regional,MO,Fredericktown,37.605825,-90.28731389
FTT,Elton Hensley Memorial,MO,Fulton,38.83987472,-92.00421056
HAE,Hannibal Regional,MO,Hannibal,39.72448944,-91.44367944
LRY,Lawrence Smith Memorial,MO,Harrisonville,None,None
HIG,Higginsville Industrial Municipal,MO,Higginsville,39.07334639,-93.67716083
M48,Houston Memorial,MO,Houston,37.33009167,-91.97316944
JEF,Jefferson City Memorial,MO,Jefferson City,38.59117917,-92.15614389
JLN,Joplin Regional,MO,Joplin,37.15181361,-94.49826833
AIZ,Lee C Fine Memorial,MO,Kaiser,38.096035,-92.5494875
MCI,Kansas City International,MO,Kansas City,39.29760528,-94.71390556
MKC,Charles B Wheeler Downtown,MO,Kansas City,39.12324111,-94.592735
TKX,Kennett Memorial,MO,Kennett,36.23087083,-90.03466806
IRK,Kirksville Regional,MO,Kirksville,40.09364444,-92.54496917
LLU,Lamar Municipal,MO,Lamar,37.4894925,-94.31150444
LBO,Floyd W Jones Lebanon,MO,Lebanon,37.64718056,-92.65375778
LXT,Lee's Summit Municipal,MO,Lee's Summit,38.95975,-94.37158333
1H3,State Technical College of Missouri,MO,Linn,38.47149444,-91.81531667
K89,Macon-Fower Memorial,MO,Macon,39.72870694,-92.464455
MAW,Malden Regional,MO,Malden,36.60055694,-89.99220278
MHL,Marshall Memorial Municipal,MO,Marshall,39.09575472,-93.20287889
EVU,Northwest Missouri Regional,MO,Maryville,40.35260167,-94.91552722
03D,Memphis Memorial,MO,Memphis,40.44725889,-92.22696056
MYJ,Mexico Memorial,MO,Mexico,None,None
MBY,Omar N Bradley,MO,Moberly,39.46392583,-92.42759778
HFJ,Monett Regional,MO,Monett,None,None
6M6,Lewis County Regional,MO,Monticello,40.12916667,-91.67833333
GPH,Midwest Ntl Air Center,MO,Mosby,39.33046528,-94.30997361
1MO,Mountain Grove Memorial,MO,Mountain Grove,37.12071889,-92.311245
MNF,Mountain View,MO,Mountain View,36.99282694,-91.71445611
EOS,Neosho Hugh Robinson,MO,Neosho,36.81080556,-94.39169444
NVD,Nevada Municipal,MO,Nevada,37.85206528,-94.30486472
EIW,County Memorial,MO,New Madrid,36.53531083,-89.59971722
K15,Grand Glaize-Osage Beach,MO,Osage Beach,38.11045,-92.68054583
PCD,Perryville Regional,MO,Perryville,None,None
PYN,Piedmont Municipal,MO,Piedmont,None,None
POF,Poplar Bluff Regional Business,MO,Poplar Bluff,36.77394444,-90.32484722
8WC,Washington County,MO,Potosi,None,None
K33,Salem Memorial,MO,Salem,37.61523333,-91.60444167
DMO,Sedalia Regional,MO,Sedalia,38.70688889,-93.17611111
SIK,Sikeston Memorial Municipal,MO,Sikeston,36.89888889,-89.56175
SGF,Springfield-Branson Ntl,MO,Springfield,37.24432611,-93.38685806
SET,St Charles County Regional/Smartt Field,MO,St. Charles,38.92969444,-90.42996111
STJ,Rosecrans Memorial,MO,St. Joseph,39.77194444,-94.90970556
1H0,Creve Coeur,MO,St. Louis,38.72752,-90.50830417
STL,St Louis Lambert International,MO,St. Louis,38.74768694,-90.35998972
UUV,Sullivan Regional,MO,Sullivan,38.23343056,-91.16433333
K57,Gould Peterson Municipal,MO,Tarkio,40.44583139,-95.36275806
TRX,Trenton Municipal,MO,Trenton,40.08351333,-93.59063472
VIH,Rolla Ntl,MO,Vichy,38.12743222,-91.7695225
RCM,Skyhaven,MO,Warrensburg,None,None
RAW,Warsaw Municipal,MO,Warsaw,None,None
FYG,Washington Regional,MO,Washington,None,None
UNO,West Plains Regional,MO,West Plains,36.87813889,-91.90269444
3U3,Bowman Field,MT,Anaconda,46.15313278,-112.86784
BHK,Baker Municipal,MT,Baker,46.34763639,-104.2594475
3U8,Big Sandy,MT,Big Sandy,48.16247972,-110.1132631
6S0,Big Timber at Howard Field,MT,Big Timber,45.80638889,-109.9811111
BIL,Billings Logan International,MT,Billings,45.8076625,-108.5428611
BZN,Bozeman Yellowstone International,MT,Bozeman,45.77690139,-111.1530072
00F,Broadus,MT,Broadus,None,None
BTM,Bert Mooney,MT,Butte,45.95479528,-112.49746
LTY,Liberty County,MT,Chester,None,None
S71,Edgar G Obie,MT,Chinook,48.59194444,-109.2488889
CII,Choteau,MT,Choteau,47.82528056,-112.1662136
4U6,Circle Town County,MT,Circle,47.41861972,-105.5619431
M46,Colstrip,MT,Colstrip,45.85285,-106.7092722
6S3,Woltermann Memorial,MT,Columbus,45.6291075,-109.2507167
S01,Conrad,MT,Conrad,48.16863889,-111.9764722
S85,Big Sky Field,MT,Culbertson,48.15333333,-104.5038889
CTB,Cut Bank International,MT,Cut Bank,48.60835444,-112.3761464
38S,Deer Lodge-City-County,MT,Deer Lodge,46.38881583,-112.7669842
DLN,Dillon,MT,Dillon,45.25536056,-112.5525067
97M,Ekalaka,MT,Ekalaka,45.87791444,-104.5375072
EKS,Ennis Big Sky,MT,Ennis,None,None
88M,Eureka,MT,Eureka,48.96885444,-115.0704464
1S3,Tillitt Field,MT,Forsyth,46.27110639,-106.6239206
79S,Fort Benton,MT,Fort Benton,47.84583333,-110.6336111
29S,Gardiner,MT,Gardiner,45.04993556,-110.7466008
5U8,Geraldine,MT,Geraldine,47.59664,-110.2660367
GGW,Wokal Field/Glasgow-Valley County,MT,Glasgow,48.21246417,-106.6148231
GDV,Dawson Community,MT,Glendive,47.13871861,-104.8071994
GTF,Great Falls International,MT,Great Falls,47.48200194,-111.3706853
HRF,Ravalli County,MT,Hamilton,None,None
00U,Big Horn County,MT,Hardin,None,None
48S,Harlem,MT,Harlem,48.56666472,-108.7729339
HWQ,Wheatland County at Harlowton,MT,Harlowton,46.4541225,-109.8549061
HVR,Havre City-County,MT,Havre,48.542985,-109.7623419
HLN,Helena Regional,MT,Helena,46.60681806,-111.9827503
JDN,Jordan,MT,Jordan,47.33333417,-106.9339564
GPI,Glacier Park International,MT,Kalispell,None,None
S27,Kalispell City,MT,Kalispell,48.17856944,-114.3037408
6S8,Laurel Municipal,MT,Laurel,45.70308833,-108.7610886
LWT,Lewistown Municipal,MT,Lewistown,47.04913944,-109.4666006
S59,Libby,MT,Libby,48.28384528,-115.4902453
S69,Lincoln,MT,Lincoln,46.97494083,-112.6447606
LVM,Mission Field,MT,Livingston,45.69938889,-110.4483056
M75,Malta,MT,Malta,48.36694167,-107.9193444
MLS,Frank Wiley Field,MT,Miles City,46.42795972,-105.8862397
MSO,Missoula Montana,MT,Missoula,46.91630556,-114.0905556
U05,Riddick Field,MT,Philipsburg,46.31936972,-113.3050642
S34,Plains,MT,Plains,47.47243611,-114.900135
PWD,Sher-Wood,MT,Plentywood,48.79030583,-104.533845
8S1,Polson,MT,Polson,47.69543861,-114.1851178
PO1,Poplar Municipal,MT,Poplar,None,None
RED,Red Lodge,MT,Red Lodge,45.18744472,-109.2673778
7S0,Ronan,MT,Ronan,47.57076861,-114.0967783
RPX,Roundup,MT,Roundup,46.47357528,-108.5576333
9S2,Scobey,MT,Scobey,48.80772722,-105.43947
SBX,Shelby,MT,Shelby,48.54125278,-111.8720722
SDY,Sidney-Richland Regional,MT,Sidney,47.70685778,-104.1925544
S64,Stanford/Biggerstaff Field,MT,Stanford,47.14718944,-110.2299289
32S,Stevensville,MT,Stevensville,46.52511111,-114.0528056
9S4,Mineral County,MT,Superior,47.16825944,-114.8537411
8U6,Terry,MT,Terry,46.77917333,-105.3047083
THM,Thompson Falls,MT,Thompson Falls,47.57493556,-115.2843164
9S5,Three Forks,MT,Three Forks,45.87852778,-111.5691389
8U8,Townsend,MT,Townsend,46.33111111,-111.4813889
9U0,Turner,MT,Turner,48.85417361,-108.4090214
RVF,Ruby Valley Field,MT,Twin Bridges,None,None
7S7,Valier,MT,Valier,48.29997583,-112.2508711
WYS,Yellowstone,MT,West Yellowstone,44.68839917,-111.1176375
7S6,White Sulphur Springs,MT,White Sulphur Springs,46.50410722,-110.9132667
9S7,Winifred,MT,Winifred,47.55164778,-109.3776792
OLF,L M Clayton,MT,Wolf Point,48.09451778,-105.5750536
ANW,Ainsworth Regional,NE,Ainsworth,42.57922222,-99.99297222
BVN,Albion Municipal,NE,Albion,41.72857778,-98.05575972
AIA,Alliance Municipal,NE,Alliance,42.05325,-102.8037222
4D9,Alma Municipal,NE,Alma,40.11389972,-99.34565306
8V2,Stuart-Atkinson Municipal,NE,Atkinson,42.56250167,-99.03787611
K01,Farington Field,NE,Auburn,40.38750167,-95.78916167
AUH,Aurora Municipal - Al Potter Field,NE,Aurora,40.89413889,-97.99455556
RBE,Rock County,NE,Bassett,42.56966667,-99.56836111
BIE,Beatrice Municipal,NE,Beatrice,40.30127778,-96.75411111
BTA,Blair Exec,NE,Blair,None,None
BBW,Broken Bow Municipal/Keith Glaze Field,NE,Broken Bow,41.43645056,-99.64216861
BUB,Cram Field,NE,Burwell,41.77669444,-99.14975
CSB,Cambridge Municipal,NE,Cambridge,40.30658333,-100.1620833
07K,Central City Municipal/Larry Reineke Field,NE,Central City,41.11668056,-98.05033639
CDR,Chadron Municipal,NE,Chadron,42.83755556,-103.0954167
CNP,Billy G Ray Field,NE,Chappell,41.07747222,-102.4640556
OLU,Columbus Municipal,NE,Columbus,41.448,-97.34263889
CZD,Cozad Municipal,NE,Cozad,40.86911111,-100.0042222
6K3,Creighton Municipal,NE,Creighton,42.47083694,-97.88367778
CEK,Crete Municipal,NE,Crete,40.61791667,-96.92488889
47V,Curtis Municipal,NE,Curtis,40.63750778,-100.4712539
93Y,David City Municipal,NE,David City,41.23334583,-97.11698111
FBY,Fairbury Municipal,NE,Fairbury,40.18297222,-97.16927778
FMZ,Fairmont State,NE,Fairmont,40.58569444,-97.57305556
FNB,Brenner Field,NE,Falls City,40.07878611,-95.59199167
FET,Fremont Municipal,NE,Fremont,41.44913889,-96.52019444
GRN,Gordon Municipal,NE,Gordon,42.80597222,-102.17525
GRI,Central Nebraska Regional,NE,Grand Island,40.96747222,-98.30861111
GGF,Grant Municipal,NE,Grant,40.86952778,-101.7328611
0B4,Hartington Municipal/ Bud Becker Field,NE,Hartington,42.60355556,-97.25263889
08K,Harvard State,NE,Harvard,40.65138528,-98.07978667
HSI,Hastings Municipal,NE,Hastings,40.60525,-98.42788889
HJH,Hebron Municipal,NE,Hebron,40.15225,-97.58697222
HDE,Brewster Field,NE,Holdrege,40.45269444,-99.33733333
1V2,Grant County,NE,Hyannis,42.00942944,-101.7693439
IML,Imperial Municipal,NE,Imperial,40.50930556,-101.6205278
EAR,Kearney Regional,NE,Kearney,40.72702778,-99.00677778
IBM,Kimball Municipal/Robert E Arraj Field,NE,Kimball,41.18805556,-103.6773889
LXN,Jim Kelly Field,NE,Lexington,40.791,-99.77727778
LNK,Lincoln,NE,Lincoln,40.85097222,-96.75925
0F4,Loup City Municipal,NE,Loup City,41.29028694,-98.99064278
MCK,McCook Ben Nelson Regional,NE,McCook,40.20638889,-100.5918056
0V3,Pioneer Village Field,NE,Minden,40.5149125,-98.94565083
AFK,Nebraska City Municipal,NE,Nebraska City,40.60688889,-95.86569444
4V9,Antelope County,NE,Neligh,42.11222889,-98.0386775
OFK,Norfolk Regional/Karl Stefan Memorial Field,NE,Norfolk,41.98546389,-97.43511111
LBF,North Platte Regional/Lee Bird Field,NE,North Platte,41.12621194,-100.6836542
OGA,Searle Field,NE,Ogallala,41.11961111,-101.7689444
MLE,Millard,NE,Omaha,41.196,-96.11227778
OMA,Eppley Airfield,NE,Omaha,41.30251861,-95.89417306
ONL,The O'Neill Municipal-John L Baker Field,NE,O'Neill,42.46988889,-98.68805556
ODX,Evelyn Sharp Field,NE,Ord,41.62425,-98.95236111
OKS,Garden County/King Rhiley Field,NE,Oshkosh,41.40097222,-102.3550278
50K,Pawnee City Municipal,NE,Pawnee City,40.11611111,-96.19445278
0C4,Pender Municipal,NE,Pender,42.11388722,-96.72892556
PMV,Plattsmouth Municipal/Douglas V Duey Field,NE,Plattsmouth,40.95025,-95.91788889
7V7,Red Cloud Municipal,NE,Red Cloud,40.08473556,-98.54061694
9V5,Modisett,NE,Rushville,42.73748639,-102.4448947
09K,Sargent Municipal,NE,Sargent,41.63695083,-99.34038139
BFF,Western Nebraska Regional/William B Heilig Field,NE,Scottsbluff,41.87402778,-103.5956389
SCB,Scribner State,NE,Scribner,41.61033333,-96.62986111
SWT,Seward Municipal,NE,Seward,40.86525806,-97.10931306
SNY,Sidney Municipal/Lloyd W Carr Field,NE,Sidney,41.10133333,-102.9852778
12K,Superior Municipal,NE,Superior,40.04636111,-98.06011111
0G3,Tecumseh Municipal,NE,Tecumseh,40.39944417,-96.17139694
TQE,Tekamah Municipal,NE,Tekamah,41.76352778,-96.17794444
TIF,Thomas County,NE,Thedford,None,None
VTN,Miller Field,NE,Valentine,42.85767194,-100.547355
AHQ,Wahoo Municipal,NE,Wahoo,41.24133333,-96.59402778
64V,Wallace Municipal,NE,Wallace,None,None
LCG,Wayne Municipal/Stan Morris Field,NE,Wayne,42.24188889,-96.98141667
JYR,York Municipal,NE,York,40.89675,-97.62277778
L92,Alamo Landing Field,NV,Alamo,37.36246083,-115.1944622
TMT,Austin,NV,Austin,None,None
BAM,Battle Mountain,NV,Battle Mountain,40.59904583,-116.8743358
BTY,Beatty,NV,Beatty,36.86105722,-116.7870036
BVU,Boulder City Municipal,NV,Boulder City,None,None
CXP,Carson City,NV,Carson City,39.19222972,-119.7343611
EKO,Elko Regional,NV,Elko,40.82492611,-115.7916964
ELY,Ely/Yelland Field,NV,Ely,39.29969444,-114.8418889
05U,Eureka,NV,Eureka,39.60416667,-116.0050597
FLX,Fallon Municipal,NV,Fallon,39.499545,-118.7490197
GAB,Gabbs,NV,Gabbs,38.92409111,-117.9590072
HTH,Hawthorne Industrial,NV,Hawthorne,38.54436583,-118.6343003
06U,Jackpot/Hayden Field,NV,Jackpot,41.97602222,-114.6580911
0L7,Jean,NV,Jean,35.76827222,-115.3296378
HND,Henderson Exec,NV,Las Vegas,None,None
LAS,Harry Reid International,NV,Las Vegas,36.08036111,-115.1523333
VGT,North Las Vegas,NV,Las Vegas,36.21166667,-115.19575
LOL,Derby Field,NV,Lovelock,40.066405,-118.5651664
67L,Mesquite,NV,Mesquite,36.83497556,-114.0552453
MEV,Minden-Tahoe,NV,Minden,39.00030889,-119.7508064
U08,Perkins Field,NV,Overton,36.56803,-114.4433133
10U,Owyhee,NV,Owyhee,41.95323306,-116.1876014
1L1,Lincoln County,NV,Panaca,37.78746444,-114.4216567
RNO,Reno/Tahoe International,NV,Reno,39.49857611,-119.7680647
RTS,Reno/Stead,NV,Reno,None,None
SPZ,Silver Springs,NV,Silver Springs,None,None
TPH,Tonopah,NV,Tonopah,38.06020222,-117.0871536
LWL,Wells Municipal/Harriet Field,NV,Wells,41.11853306,-114.9222661
WMC,Winnemucca Municipal,NV,Winnemucca,40.89661111,-117.8058889
O43,Yerington Municipal,NV,Yerington,39.00408444,-119.1579303
BML,Berlin Regional,NH,Berlin,44.57537278,-71.17593167
CNH,Claremont Municipal,NH,Claremont,43.37043194,-72.36867667
CON,Concord Municipal,NH,Concord,43.20273278,-71.50228556
5B9,Dean Memorial,NH,Haverhill,None,None
AFN,Jaffrey Airfield Silver Ranch,NH,Jaffrey,42.80513417,-72.00302194
EEN,Dillant/Hopkins,NH,Keene,42.89839944,-72.27078111
LCI,Laconia Municipal,NH,Laconia,43.57272806,-71.41890028
LEB,Lebanon Municipal,NH,Lebanon,43.62637222,-72.30426722
MHT,Manchester Boston Regional,NH,Manchester,42.93451639,-71.43705583
ASH,Boire Field,NH,Nashua,42.78176306,-71.51477944
2B3,Parlin Field,NH,Newport,43.38812944,-72.18925417
1P1,Plymouth Municipal,NH,Plymouth,None,None
PSM,Portsmouth International at Pease,NH,Portsmouth,43.07795889,-70.82327333
DAW,Skyhaven,NH,Rochester,43.28406194,-70.92925472
HIE,Mount Washington Regional,NH,Whitefield,44.36761639,-71.54447111
ACY,Atlantic City International,NJ,Atlantic City,39.45758333,-74.57716667
SMQ,Somerset,NJ,Bedminster,40.62599083,-74.67024333
BLM,Monmouth Exec,NJ,Belmar,40.18691806,-74.12488694
CDW,Essex County,NJ,Caldwell,40.87522278,-74.28135667
N81,Hammonton Municipal,NJ,Hammonton,39.66746889,-74.75773444
N12,Lakewood,NJ,Lakewood,40.0667825,-74.17764167
N07,Lincoln Park,NJ,Lincoln Park,40.94752444,-74.31450139
LDJ,Linden,NJ,Linden,40.61744722,-74.24459417
47N,Central Jersey Regional,NJ,Manville,40.52438417,-74.59839194
MIV,Millville Municipal,NJ,Millville,39.36780556,-75.07222222
MMU,Morristown Municipal,NJ,Morristown,40.79935,-74.41487472
VAY,South Jersey Regional,NJ,Mount Holly,39.94289056,-74.84571944
EWR,Newark Liberty International,NJ,Newark,40.69249722,-74.16866056
26N,Ocean City Municipal,NJ,Ocean City,39.26347222,-74.60747222
N51,Solberg/Hunterdon,NJ,Readington,40.58286278,-74.73656222
N87,Trenton-Robbinsville,NJ,Robbinsville,40.21394333,-74.60179472
39N,Princeton*,NJ,Rocky Hill,40.39834833,-74.65760361
FWN,Sussex,NJ,Sussex,41.20020667,-74.62305056
TEB,Teterboro,NJ,Teterboro,40.85010139,-74.06083611
MJX,Ocean County,NJ,Toms River,39.92749806,-74.29237917
TTN,Trenton Mercer,NJ,Trenton,40.27669111,-74.81346833
4N1,Greenwood Lake,NJ,West Milford,41.12854806,-74.34584611
WWD,Cape May County,NJ,Wildwood,39.00850694,-74.90827389
OBI,Woodbine Municipal,NJ,Woodbine,None,None
ALM,Alamogordo-White Sands Regional,NM,Alamogordo,32.83994444,-105.9905833
ABQ,Albuquerque International Sunport,NM,Albuquerque,35.04022222,-106.6091944
AEG,Double Eagle II,NM,Albuquerque,35.14515278,-106.7951617
AXX,Angel Fire,NM,Angel Fire,36.42240972,-105.2892967
ATS,Artesia Municipal,NM,Artesia,32.85252806,-104.4676864
N19,Aztec Municipal,NM,Aztec,None,None
BRG,Belen Regional,NM,Belen,None,None
CNM,Cavern City Air Terminal,NM,Carlsbad,32.33747222,-104.2632778
F37,Carrizozo Municipal,NM,Carrizozo,27.51364889,-81.88063917
CAO,Clayton Municipal Airpark,NM,Clayton,36.44585972,-103.1546583
CVN,Clovis Regional,NM,Clovis,34.42513889,-103.0792778
E89,Conchas Lake,NM,Conchas Dam,35.36671583,-104.1880314
0E8,Crownpoint,NM,Crownpoint,35.71765889,-108.2015961
DMN,Deming Municipal,NM,Deming,32.26230917,-107.7206397
24N,Jicarilla Apache Nation,NM,Dulce,36.828535,-106.8841914
E14,Ohkay Owingeh,NM,Espanola,None,None
FMN,Four Corners Regional,NM,Farmington,36.74125,-108.2299444
FSU,Fort Sumner Municipal,NM,Fort Sumner,34.48339944,-104.2171967
GUP,Gallup Municipal,NM,Gallup,35.51105833,-108.7893094
E94,Glenwood,NM,Glenwood,33.35283972,-108.8672858
GNT,Grants-Milan Municipal,NM,Grants,35.16531472,-107.9006142
E05,Hatch Municipal,NM,Hatch,32.66106083,-107.1979339
HOB,Lea County Regional,NM,Hobbs,32.68752778,-103.2170278
E26,Lea County/Jal,NM,Jal,32.13107833,-103.1548506
LRU,Las Cruces International,NM,Las Cruces,32.28941667,-106.9219722
LVS,Las Vegas Municipal,NM,Las Vegas,35.65422222,-105.1423889
LSB,Lordsburg Municipal,NM,Lordsburg,32.33278083,-108.6909742
LAM,Los Alamos,NM,Los Alamos,35.87980194,-106.2694153
E06,Lea County/Zip Franklin Memorial,NM,Lovington,32.95394444,-103.4087778
N29,Magdalena,NM,Magdalena,34.09450778,-107.2978142
0E0,Moriarty Municipal,NM,Moriarty,34.98560639,-106.0094661
1V0,Navajo Lake,NM,Navajo Dam,36.80833833,-107.6514444
PRZ,Portales Municipal,NM,Portales,None,None
N24,Questa Municipal Nr 2,NM,Questa,36.80030556,-105.5975
RTN,Raton Municipal/Crews Field,NM,Raton,36.74152778,-104.5021833
T16,Reserve,NM,Reserve,None,None
ROW,Roswell Air Center,NM,Roswell,33.30155556,-104.5305556
SRR,Sierra Blanca Regional,NM,Ruidoso,33.46285,-105.5347508
SAF,Santa Fe Regional,NM,Santa Fe,35.61677778,-106.0881389
SXU,Santa Rosa Route 66,NM,Santa Rosa,None,None
DNA,Dona Ana County International Jetport,NM,Santa Teresa,None,None
5V5,Shiprock Airstrip,NM,Shiprock,36.6977775,-108.7011986
